roundId,aSeed,bSeed,aName,bName,bScore,aScore,fileName,date,weapon,category,gender
2,2,1,Makayla Jamieson,Nicole Guan,10,3,20211107U13GF,20211107,Foil,U13,Girls
4,1,4,Nicole Guan,Matilda Northey,1,10,20211107U13GF,20211107,Foil,U13,Girls
4,4,1,Matilda Northey,Nicole Guan,10,1,20211107U13GF,20211107,Foil,U13,Girls
4,2,3,Makayla Jamieson,Lara Chapman,8,10,20211107U13GF,20211107,Foil,U13,Girls
4,3,2,Lara Chapman,Makayla Jamieson,10,8,20211107U13GF,20211107,Foil,U13,Girls
2,1,2,Myka Vingelis-Plant,Lucas Rendo,4,15,20211107U15BF,20211107,Foil,U15,Boys
2,2,1,Lucas Rendo,Myka Vingelis-Plant,15,4,20211107U15BF,20211107,Foil,U15,Boys
4,1,4,Myka Vingelis-Plant,Matthew Alexander,2,15,20211107U15BF,20211107,Foil,U15,Boys
4,4,1,Matthew Alexander,Myka Vingelis-Plant,15,2,20211107U15BF,20211107,Foil,U15,Boys
4,2,3,Oscar Kingston,Lucas Rendo,15,13,20211107U15BF,20211107,Foil,U15,Boys
4,3,2,Lucas Rendo,Oscar Kingston,13,15,20211107U15BF,20211107,Foil,U15,Boys
8,2,7,Oscar Kingston,Aaron Fulcher,0,15,20211107U15BF,20211107,Foil,U15,Boys
8,7,2,Aaron Fulcher,Oscar Kingston,15,0,20211107U15BF,20211107,Foil,U15,Boys
8,3,6,Lucas Rendo,Oscar Dawes,4,15,20211107U15BF,20211107,Foil,U15,Boys
8,6,3,Oscar Dawes,Lucas Rendo,15,4,20211107U15BF,20211107,Foil,U15,Boys
8,4,5,Matthew Alexander,Hugo Brammer,12,15,20211107U15BF,20211107,Foil,U15,Boys
8,5,4,Hugo Brammer,Matthew Alexander,15,12,20211107U15BF,20211107,Foil,U15,Boys
2,1,2,Amon Ryntjes,Edmund Eckermann,8,15,20211107U15BS,20211107,Sabre,U15,Boys
2,2,1,Edmund Eckermann,Amon Ryntjes,15,8,20211107U15BS,20211107,Sabre,U15,Boys
2,1,2,Isabela Dal Moro Ferreira,Oscar Kingston,15,4,20211107U15E,20211107,Epee,U15,
2,2,1,Oscar Kingston,Isabela Dal Moro Ferreira,4,15,20211107U15E,20211107,Epee,U15,
4,1,4,Ranger Spinks,Isabela Dal Moro Ferreira,15,13,20211107U15E,20211107,Epee,U15,
4,4,1,Isabela Dal Moro Ferreira,Ranger Spinks,13,15,20211107U15E,20211107,Epee,U15,
4,2,3,Oscar Kingston,Felix Omari,9,15,20211107U15E,20211107,Epee,U15,
4,3,2,Felix Omari,Oscar Kingston,15,9,20211107U15E,20211107,Epee,U15,
2,1,2,Nicole Guan,Tyla-Rose Bradfield,4,15,20211107U15GF,20211107,Foil,U15,Girls
2,2,1,Tyla-Rose Bradfield,Nicole Guan,15,4,20211107U15GF,20211107,Foil,U15,Girls
4,1,4,Charlotte Dippy,Nicole Guan,15,12,20211107U15GF,20211107,Foil,U15,Girls
4,4,1,Nicole Guan,Charlotte Dippy,12,15,20211107U15GF,20211107,Foil,U15,Girls
4,2,3,Hannah Bugeja,Tyla-Rose Bradfield,15,6,20211107U15GF,20211107,Foil,U15,Girls
4,3,2,Tyla-Rose Bradfield,Hannah Bugeja,6,15,20211107U15GF,20211107,Foil,U15,Girls
8,4,5,Keira Adams,Nicole Guan,15,6,20211107U15GF,20211107,Foil,U15,Girls
8,5,4,Nicole Guan,Keira Adams,6,15,20211107U15GF,20211107,Foil,U15,Girls
2,1,2,Charlotte Dippy,Hannah Bugeja,15,11,20211107U15GS,20211107,Sabre,U15,Girls
2,2,1,Hannah Bugeja,Charlotte Dippy,11,15,20211107U15GS,20211107,Sabre,U15,Girls
4,2,3,Hannah Bugeja,Pink Fang,8,15,20211107U15GS,20211107,Sabre,U15,Girls
4,3,2,Pink Fang,Hannah Bugeja,15,8,20211107U15GS,20211107,Sabre,U15,Girls
2,1,2,Roshan Chandran,Alex Burgun,15,13,20220227OME,20220227,Epee,Open,Mens
2,2,1,Alex Burgun,Roshan Chandran,13,15,20220227OME,20220227,Epee,Open,Mens
4,1,4,Roshan Chandran,Jonathan Mackenzie,7,15,20220227OME,20220227,Epee,Open,Mens
4,4,1,Jonathan Mackenzie,Roshan Chandran,15,7,20220227OME,20220227,Epee,Open,Mens
4,2,3,Alex Burgun,Jerry Yu,10,15,20220227OME,20220227,Epee,Open,Mens
4,3,2,Jerry Yu,Alex Burgun,15,10,20220227OME,20220227,Epee,Open,Mens
8,1,8,Roshan Chandran,Connor Bury,7,15,20220227OME,20220227,Epee,Open,Mens
8,8,1,Connor Bury,Roshan Chandran,15,7,20220227OME,20220227,Epee,Open,Mens
8,2,7,Alex Burgun,Jesse Newitt,3,15,20220227OME,20220227,Epee,Open,Mens
8,7,2,Jesse Newitt,Alex Burgun,15,3,20220227OME,20220227,Epee,Open,Mens
8,3,6,Darren Ferguson,Jerry Yu,15,14,20220227OME,20220227,Epee,Open,Mens
8,6,3,Jerry Yu,Darren Ferguson,14,15,20220227OME,20220227,Epee,Open,Mens
8,4,5,Jonathan Mackenzie,Dov Spinks,8,15,20220227OME,20220227,Epee,Open,Mens
8,5,4,Dov Spinks,Jonathan Mackenzie,15,8,20220227OME,20220227,Epee,Open,Mens
16,7,10,Michael Griffin,Jesse Newitt,15,8,20220227OME,20220227,Epee,Open,Mens
16,10,7,Jesse Newitt,Michael Griffin,8,15,20220227OME,20220227,Epee,Open,Mens
16,8,9,Connor Bury,Oscar Kingston,10,15,20220227OME,20220227,Epee,Open,Mens
16,9,8,Oscar Kingston,Connor Bury,15,10,20220227OME,20220227,Epee,Open,Mens
2,1,2,Raymond Rafael Andriono,Jonathan Mackenzie,3,15,20220227OMF,20220227,Foil,Open,Mens
2,2,1,Jonathan Mackenzie,Raymond Rafael Andriono,15,3,20220227OMF,20220227,Foil,Open,Mens
4,1,4,Raymond Rafael Andriono,Myka Vingelis-Plant,7,15,20220227OMF,20220227,Foil,Open,Mens
4,4,1,Myka Vingelis-Plant,Raymond Rafael Andriono,15,7,20220227OMF,20220227,Foil,Open,Mens
4,2,3,Jonathan Mackenzie,Sam Addis,6,15,20220227OMF,20220227,Foil,Open,Mens
4,3,2,Sam Addis,Jonathan Mackenzie,15,6,20220227OMF,20220227,Foil,Open,Mens
8,4,5,Hugh Wheeler,Myka Vingelis-Plant,15,9,20220227OMF,20220227,Foil,Open,Mens
8,5,4,Myka Vingelis-Plant,Hugh Wheeler,9,15,20220227OMF,20220227,Foil,Open,Mens
2,1,2,Pouyan Oshaghi,Samuel Wells,12,15,20220227OS,20220227,Sabre,Open,
2,2,1,Samuel Wells,Pouyan Oshaghi,15,12,20220227OS,20220227,Sabre,Open,
4,1,4,Pouyan Oshaghi,Ian Lee,14,15,20220227OS,20220227,Sabre,Open,
4,4,1,Ian Lee,Pouyan Oshaghi,15,14,20220227OS,20220227,Sabre,Open,
4,2,3,Samuel Wells,Ari King,9,15,20220227OS,20220227,Sabre,Open,
4,3,2,Ari King,Samuel Wells,15,9,20220227OS,20220227,Sabre,Open,
8,3,6,Ari King,Alexandra Moorhouse,6,15,20220227OS,20220227,Sabre,Open,
8,6,3,Alexandra Moorhouse,Ari King,15,6,20220227OS,20220227,Sabre,Open,
8,4,5,Samuel Blackman,Ian Lee,15,13,20220227OS,20220227,Sabre,Open,
8,5,4,Ian Lee,Samuel Blackman,13,15,20220227OS,20220227,Sabre,Open,
2,1,2,Maria Zhdanovich,Rachel Aistrope,7,15,20220227OWE,20220227,Epee,Open,Womens
2,2,1,Rachel Aistrope,Maria Zhdanovich,15,7,20220227OWE,20220227,Epee,Open,Womens
4,1,4,Maria Zhdanovich,Seri Wilson,7,15,20220227OWE,20220227,Epee,Open,Womens
4,4,1,Seri Wilson,Maria Zhdanovich,15,7,20220227OWE,20220227,Epee,Open,Womens
4,2,3,Rachel Aistrope,Nadine Ferguson,10,15,20220227OWE,20220227,Epee,Open,Womens
4,3,2,Nadine Ferguson,Rachel Aistrope,15,10,20220227OWE,20220227,Epee,Open,Womens
8,2,7,Rachel Aistrope,Alison Wotherspoon,6,15,20220227OWE,20220227,Epee,Open,Womens
8,7,2,Alison Wotherspoon,Rachel Aistrope,15,6,20220227OWE,20220227,Epee,Open,Womens
8,3,6,Nadine Ferguson,Sarah Lucy,13,15,20220227OWE,20220227,Epee,Open,Womens
8,6,3,Sarah Lucy,Nadine Ferguson,15,13,20220227OWE,20220227,Epee,Open,Womens
8,4,5,Isabela Dal Moro Ferreira,Seri Wilson,15,7,20220227OWE,20220227,Epee,Open,Womens
8,5,4,Seri Wilson,Isabela Dal Moro Ferreira,7,15,20220227OWE,20220227,Epee,Open,Womens
2,1,2,Sophie Brown,Charlie Dippy,9,15,20220227OWF,20220227,Foil,Open,Womens
2,2,1,Charlie Dippy,Sophie Brown,15,9,20220227OWF,20220227,Foil,Open,Womens
4,2,3,Charlie Dippy,Hannah Bugeja,10,15,20220227OWF,20220227,Foil,Open,Womens
4,3,2,Hannah Bugeja,Charlie Dippy,15,10,20220227OWF,20220227,Foil,Open,Womens
2,1,2,Darren Ferguson,Dov Spinks,8,10,20220227VME,20220227,Epee,Veterans,Mens
2,2,1,Dov Spinks,Darren Ferguson,10,8,20220227VME,20220227,Epee,Veterans,Mens
4,2,3,Dov Spinks,Keith Vingelis-Plant,4,10,20220227VME,20220227,Epee,Veterans,Mens
4,3,2,Keith Vingelis-Plant,Dov Spinks,10,4,20220227VME,20220227,Epee,Veterans,Mens
2,1,2,Nadine Ferguson,Coraine Sopru,6,10,20220227VWE,20220227,Epee,Veterans,Womens
2,2,1,Coraine Sopru,Nadine Ferguson,10,6,20220227VWE,20220227,Epee,Veterans,Womens
4,1,4,Nadine Ferguson,Katie Connor,1,10,20220227VWE,20220227,Epee,Veterans,Womens
4,4,1,Katie Connor,Nadine Ferguson,10,1,20220227VWE,20220227,Epee,Veterans,Womens
4,2,3,Sarah Lucy,Coraine Sopru,8,7,20220227VWE,20220227,Epee,Veterans,Womens
4,3,2,Coraine Sopru,Sarah Lucy,7,8,20220227VWE,20220227,Epee,Veterans,Womens
8,4,5,Katie Connor,Alison Wotherspoon,9,10,20220227VWE,20220227,Epee,Veterans,Womens
8,5,4,Alison Wotherspoon,Katie Connor,10,9,20220227VWE,20220227,Epee,Veterans,Womens
2,1,2,Doyoon Yeo,Cesidio Strangis,8,10,20220327U11BF,20220327,Foil,U11,Boys
2,2,1,Cesidio Strangis,Doyoon Yeo,10,8,20220327U11BF,20220327,Foil,U11,Boys
4,1,4,Doyoon Yeo,Plato Minyaev,3,10,20220327U11BF,20220327,Foil,U11,Boys
4,4,1,Plato Minyaev,Doyoon Yeo,10,3,20220327U11BF,20220327,Foil,U11,Boys
4,2,3,Sebastian Kasperski,Cesidio Strangis,7,2,20220327U11BF,20220327,Foil,U11,Boys
4,3,2,Cesidio Strangis,Sebastian Kasperski,2,7,20220327U11BF,20220327,Foil,U11,Boys
8,3,6,Cesidio Strangis,Casper Wisselink,0,10,20220327U11BF,20220327,Foil,U11,Boys
8,6,3,Casper Wisselink,Cesidio Strangis,10,0,20220327U11BF,20220327,Foil,U11,Boys
8,4,5,Plato Minyaev,Rory Mcdonald,5,10,20220327U11BF,20220327,Foil,U11,Boys
8,5,4,Rory Mcdonald,Plato Minyaev,10,5,20220327U11BF,20220327,Foil,U11,Boys
2,1,2,Sunday Skrabanich,Gabrina Guo,3,10,20220327U11GF,20220327,Foil,U11,Girls
2,2,1,Gabrina Guo,Sunday Skrabanich,10,3,20220327U11GF,20220327,Foil,U11,Girls
4,2,3,Gabrina Guo,Hayome Yoo,5,10,20220327U11GF,20220327,Foil,U11,Girls
4,3,2,Hayome Yoo,Gabrina Guo,10,5,20220327U11GF,20220327,Foil,U11,Girls
2,1,2,Arky Vingelis-Plant,Doyoon Yeo,8,10,20220327U13BF,20220327,Foil,U13,Boys
2,2,1,Doyoon Yeo,Arky Vingelis-Plant,10,8,20220327U13BF,20220327,Foil,U13,Boys
4,1,4,Arky Vingelis-Plant,Xavier Lee,7,10,20220327U13BF,20220327,Foil,U13,Boys
4,4,1,Xavier Lee,Arky Vingelis-Plant,10,7,20220327U13BF,20220327,Foil,U13,Boys
4,2,3,Doyoon Yeo,Christopher Haynes,8,10,20220327U13BF,20220327,Foil,U13,Boys
4,3,2,Christopher Haynes,Doyoon Yeo,10,8,20220327U13BF,20220327,Foil,U13,Boys
8,1,8,Arky Vingelis-Plant,Patrick Doolan,0,10,20220327U13BF,20220327,Foil,U13,Boys
8,8,1,Patrick Doolan,Arky Vingelis-Plant,10,0,20220327U13BF,20220327,Foil,U13,Boys
8,2,7,Doyoon Yeo,Jack Jandy,2,10,20220327U13BF,20220327,Foil,U13,Boys
8,7,2,Jack Jandy,Doyoon Yeo,10,2,20220327U13BF,20220327,Foil,U13,Boys
8,3,6,Christopher Haynes,Facundo Arcayo,2,6,20220327U13BF,20220327,Foil,U13,Boys
8,6,3,Facundo Arcayo,Christopher Haynes,6,2,20220327U13BF,20220327,Foil,U13,Boys
8,4,5,Xavier Lee,Edward Ngo,9,10,20220327U13BF,20220327,Foil,U13,Boys
8,5,4,Edward Ngo,Xavier Lee,10,9,20220327U13BF,20220327,Foil,U13,Boys
2,1,2,Patrick Doolan,Marley Hampton,10,7,20220327U13E,20220327,Epee,U13,
2,2,1,Marley Hampton,Patrick Doolan,7,10,20220327U13E,20220327,Epee,U13,
4,1,4,Patrick Doolan,Angus Cosgriff,2,10,20220327U13E,20220327,Epee,U13,
4,4,1,Angus Cosgriff,Patrick Doolan,10,2,20220327U13E,20220327,Epee,U13,
4,2,3,Quinn Sage-Hoff,Marley Hampton,10,6,20220327U13E,20220327,Epee,U13,
4,3,2,Marley Hampton,Quinn Sage-Hoff,6,10,20220327U13E,20220327,Epee,U13,
8,4,5,Angus Cosgriff,Claire Matthews,2,10,20220327U13E,20220327,Epee,U13,
8,5,4,Claire Matthews,Angus Cosgriff,10,2,20220327U13E,20220327,Epee,U13,
2,1,2,Makayla Jamieson,Lara Chapman,0,10,20220327U13GF,20220327,Foil,U13,Girls
2,2,1,Lara Chapman,Makayla Jamieson,10,0,20220327U13GF,20220327,Foil,U13,Girls
4,1,4,Makayla Jamieson,Sunday Skrabanich,0,10,20220327U13GF,20220327,Foil,U13,Girls
4,4,1,Sunday Skrabanich,Makayla Jamieson,10,0,20220327U13GF,20220327,Foil,U13,Girls
4,2,3,Lara Chapman,Madeline Neal,3,10,20220327U13GF,20220327,Foil,U13,Girls
4,3,2,Madeline Neal,Lara Chapman,10,3,20220327U13GF,20220327,Foil,U13,Girls
8,4,5,Sunday Skrabanich,Claire Matthews,2,10,20220327U13GF,20220327,Foil,U13,Girls
8,5,4,Claire Matthews,Sunday Skrabanich,10,2,20220327U13GF,20220327,Foil,U13,Girls
2,1,2,Hamish Kennedy,Ranger Spinks,15,8,20220327U15E,20220327,Epee,U15,
2,2,1,Ranger Spinks,Hamish Kennedy,8,15,20220327U15E,20220327,Epee,U15,
4,1,4,Hamish Kennedy,Felix Omari,6,15,20220327U15E,20220327,Epee,U15,
4,4,1,Felix Omari,Hamish Kennedy,15,6,20220327U15E,20220327,Epee,U15,
4,2,3,Ranger Spinks,Oscar Kingston,13,15,20220327U15E,20220327,Epee,U15,
4,3,2,Oscar Kingston,Ranger Spinks,15,13,20220327U15E,20220327,Epee,U15,
8,4,5,Isabela Dal Moro Ferreira,Felix Omari,15,13,20220327U15E,20220327,Epee,U15,
8,5,4,Felix Omari,Isabela Dal Moro Ferreira,13,15,20220327U15E,20220327,Epee,U15,
2,1,2,Lucas Rendo,Makayla Jamieson,5,15,20220327U15F,20220327,Foil,U15,
2,2,1,Makayla Jamieson,Lucas Rendo,15,5,20220327U15F,20220327,Foil,U15,
4,1,4,Lucas Rendo,Oscar Dawes,4,15,20220327U15F,20220327,Foil,U15,
4,4,1,Oscar Dawes,Lucas Rendo,15,4,20220327U15F,20220327,Foil,U15,
4,2,3,Makayla Jamieson,Arky Vingelis-Plant,8,15,20220327U15F,20220327,Foil,U15,
4,3,2,Arky Vingelis-Plant,Makayla Jamieson,15,8,20220327U15F,20220327,Foil,U15,
8,4,5,Oscar Dawes,Facundo Arcayo,10,15,20220327U15F,20220327,Foil,U15,
8,5,4,Facundo Arcayo,Oscar Dawes,15,10,20220327U15F,20220327,Foil,U15,
2,1,2,Ranger Spinks,Jerry Yu,7,15,20220410OBME,20220410,Epee,Open B,Mens
2,2,1,Jerry Yu,Ranger Spinks,15,7,20220410OBME,20220410,Epee,Open B,Mens
4,1,4,Ranger Spinks,Ferdinand Schimpf,8,15,20220410OBME,20220410,Epee,Open B,Mens
4,4,1,Ferdinand Schimpf,Ranger Spinks,15,8,20220410OBME,20220410,Epee,Open B,Mens
4,2,3,Jerry Yu,Edward Wallace,13,15,20220410OBME,20220410,Epee,Open B,Mens
4,3,2,Edward Wallace,Jerry Yu,15,13,20220410OBME,20220410,Epee,Open B,Mens
8,4,5,Ferdinand Schimpf,Keith Vingelis-Plant,7,15,20220410OBME,20220410,Epee,Open B,Mens
8,5,4,Keith Vingelis-Plant,Ferdinand Schimpf,15,7,20220410OBME,20220410,Epee,Open B,Mens
2,1,2,Myka Vingelis-Plant,Hugh Wheeler,2,15,20220410OBMF,20220410,Foil,Open B,Mens
2,2,1,Hugh Wheeler,Myka Vingelis-Plant,15,2,20220410OBMF,20220410,Foil,Open B,Mens
4,1,4,Myka Vingelis-Plant,Levi Lawry,4,15,20220410OBMF,20220410,Foil,Open B,Mens
4,4,1,Levi Lawry,Myka Vingelis-Plant,15,4,20220410OBMF,20220410,Foil,Open B,Mens
4,2,3,Lucas Rendo,Hugh Wheeler,15,8,20220410OBMF,20220410,Foil,Open B,Mens
4,3,2,Hugh Wheeler,Lucas Rendo,8,15,20220410OBMF,20220410,Foil,Open B,Mens
8,4,5,Adrian Upton,Levi Lawry,15,7,20220410OBMF,20220410,Foil,Open B,Mens
8,5,4,Levi Lawry,Adrian Upton,7,15,20220410OBMF,20220410,Foil,Open B,Mens
2,1,2,Isabela Dal Moro Ferreira,Elsie Pearce,10,15,20220410OBWE,20220410,Epee,Open B,Womens
2,2,1,Elsie Pearce,Isabela Dal Moro Ferreira,15,10,20220410OBWE,20220410,Epee,Open B,Womens
4,1,4,Isabela Dal Moro Ferreira,Alison Wotherspoon,5,15,20220410OBWE,20220410,Epee,Open B,Womens
4,4,1,Alison Wotherspoon,Isabela Dal Moro Ferreira,15,5,20220410OBWE,20220410,Epee,Open B,Womens
4,2,3,Elsie Pearce,Kate Hyde,8,15,20220410OBWE,20220410,Epee,Open B,Womens
4,3,2,Kate Hyde,Elsie Pearce,15,8,20220410OBWE,20220410,Epee,Open B,Womens
2,1,2,Makayla Jamieson,Sophie Brown,15,9,20220410OBWF,20220410,Foil,Open B,Womens
2,2,1,Sophie Brown,Makayla Jamieson,9,15,20220410OBWF,20220410,Foil,Open B,Womens
4,1,4,Makayla Jamieson,Lilliana Bauer,1,15,20220410OBWF,20220410,Foil,Open B,Womens
4,4,1,Lilliana Bauer,Makayla Jamieson,15,1,20220410OBWF,20220410,Foil,Open B,Womens
4,2,3,Sophie Brown,Kate Hyde,6,15,20220410OBWF,20220410,Foil,Open B,Womens
4,3,2,Kate Hyde,Sophie Brown,15,6,20220410OBWF,20220410,Foil,Open B,Womens
2,1,2,Myka Vingelis-Plant,Sophie Brown,2,15,20220410U1720F,20220410,Foil,U17/U20,
2,2,1,Sophie Brown,Myka Vingelis-Plant,15,2,20220410U1720F,20220410,Foil,U17/U20,
4,1,4,Myka Vingelis-Plant,Charlie Dippy,1,15,20220410U1720F,20220410,Foil,U17/U20,
4,4,1,Charlie Dippy,Myka Vingelis-Plant,15,1,20220410U1720F,20220410,Foil,U17/U20,
4,2,3,Lucas Rendo,Sophie Brown,15,14,20220410U1720F,20220410,Foil,U17/U20,
4,3,2,Sophie Brown,Lucas Rendo,14,15,20220410U1720F,20220410,Foil,U17/U20,
8,3,6,Sophie Brown,Elsie Pearce,10,15,20220410U1720F,20220410,Foil,U17/U20,
8,6,3,Elsie Pearce,Sophie Brown,15,10,20220410U1720F,20220410,Foil,U17/U20,
8,4,5,Makayla Jamieson,Charlie Dippy,10,5,20220410U1720F,20220410,Foil,U17/U20,
8,5,4,Charlie Dippy,Makayla Jamieson,5,10,20220410U1720F,20220410,Foil,U17/U20,
2,1,2,Roshan Chandran,Alex Burgun,13,15,20220515OME,20220515,Epee,Open,Mens
2,2,1,Alex Burgun,Roshan Chandran,15,13,20220515OME,20220515,Epee,Open,Mens
4,1,4,Roshan Chandran,Erwin Lam,10,15,20220515OME,20220515,Epee,Open,Mens
4,4,1,Erwin Lam,Roshan Chandran,15,10,20220515OME,20220515,Epee,Open,Mens
4,2,3,Connor Bury,Alex Burgun,15,5,20220515OME,20220515,Epee,Open,Mens
4,3,2,Alex Burgun,Connor Bury,5,15,20220515OME,20220515,Epee,Open,Mens
8,1,8,Roshan Chandran,Jesse Newitt,3,15,20220515OME,20220515,Epee,Open,Mens
8,8,1,Jesse Newitt,Roshan Chandran,15,3,20220515OME,20220515,Epee,Open,Mens
8,2,7,Connor Bury,Dov Spinks,8,15,20220515OME,20220515,Epee,Open,Mens
8,7,2,Dov Spinks,Connor Bury,15,8,20220515OME,20220515,Epee,Open,Mens
8,3,6,Alex Burgun,Jonathan Mackenzie,2,15,20220515OME,20220515,Epee,Open,Mens
8,6,3,Jonathan Mackenzie,Alex Burgun,15,2,20220515OME,20220515,Epee,Open,Mens
8,4,5,Erwin Lam,Adam Reynolds,6,15,20220515OME,20220515,Epee,Open,Mens
8,5,4,Adam Reynolds,Erwin Lam,15,6,20220515OME,20220515,Epee,Open,Mens
16,7,10,Dov Spinks,Oscar Kingston,11,15,20220515OME,20220515,Epee,Open,Mens
16,10,7,Oscar Kingston,Dov Spinks,15,11,20220515OME,20220515,Epee,Open,Mens
16,8,9,Jesse Newitt,Jerry Yu,11,15,20220515OME,20220515,Epee,Open,Mens
16,9,8,Jerry Yu,Jesse Newitt,15,11,20220515OME,20220515,Epee,Open,Mens
2,1,2,Michael Dzodzos,Erwin Lam,13,15,20220515OMF,20220515,Foil,Open,Mens
2,2,1,Erwin Lam,Michael Dzodzos,15,13,20220515OMF,20220515,Foil,Open,Mens
4,1,4,Michael Dzodzos,Myka Vingelis-Plant,10,15,20220515OMF,20220515,Foil,Open,Mens
4,4,1,Myka Vingelis-Plant,Michael Dzodzos,15,10,20220515OMF,20220515,Foil,Open,Mens
4,2,3,Erwin Lam,Adam Reynolds,9,15,20220515OMF,20220515,Foil,Open,Mens
4,3,2,Adam Reynolds,Erwin Lam,15,9,20220515OMF,20220515,Foil,Open,Mens
8,4,5,Myka Vingelis-Plant,Jerry Yu,5,15,20220515OMF,20220515,Foil,Open,Mens
8,5,4,Jerry Yu,Myka Vingelis-Plant,15,5,20220515OMF,20220515,Foil,Open,Mens
2,1,2,Pouyan Oshaghi,Samuel Blackman,10,15,20220515OS,20220515,Sabre,Open,
2,2,1,Samuel Blackman,Pouyan Oshaghi,15,10,20220515OS,20220515,Sabre,Open,
4,1,4,Pouyan Oshaghi,Ian Lee,8,15,20220515OS,20220515,Sabre,Open,
4,4,1,Ian Lee,Pouyan Oshaghi,15,8,20220515OS,20220515,Sabre,Open,
4,2,3,Ari King,Samuel Blackman,15,10,20220515OS,20220515,Sabre,Open,
4,3,2,Samuel Blackman,Ari King,10,15,20220515OS,20220515,Sabre,Open,
2,1,2,Ursula Menz,Seri Wilson,6,15,20220515OWE,20220515,Epee,Open,Womens
2,2,1,Seri Wilson,Ursula Menz,15,6,20220515OWE,20220515,Epee,Open,Womens
4,1,4,Ursula Menz,Rachel Aistrope,7,15,20220515OWE,20220515,Epee,Open,Womens
4,4,1,Rachel Aistrope,Ursula Menz,15,7,20220515OWE,20220515,Epee,Open,Womens
4,2,3,Benita Ramage,Seri Wilson,15,8,20220515OWE,20220515,Epee,Open,Womens
4,3,2,Seri Wilson,Benita Ramage,8,15,20220515OWE,20220515,Epee,Open,Womens
8,3,6,Sarah Lucy,Seri Wilson,15,9,20220515OWE,20220515,Epee,Open,Womens
8,6,3,Seri Wilson,Sarah Lucy,9,15,20220515OWE,20220515,Epee,Open,Womens
8,4,5,Rachel Aistrope,Isabela Dal Moro Ferreira,14,15,20220515OWE,20220515,Epee,Open,Womens
8,5,4,Isabela Dal Moro Ferreira,Rachel Aistrope,15,14,20220515OWE,20220515,Epee,Open,Womens
2,1,2,Ursula Menz,Ying Qian,4,15,20220515OWF,20220515,Foil,Open,Womens
2,2,1,Ying Qian,Ursula Menz,15,4,20220515OWF,20220515,Foil,Open,Womens
4,1,4,Ursula Menz,Charlie Dippy,3,15,20220515OWF,20220515,Foil,Open,Womens
4,4,1,Charlie Dippy,Ursula Menz,15,3,20220515OWF,20220515,Foil,Open,Womens
4,2,3,Ying Qian,Sophie Brown,2,15,20220515OWF,20220515,Foil,Open,Womens
4,3,2,Sophie Brown,Ying Qian,15,2,20220515OWF,20220515,Foil,Open,Womens
8,3,6,Sophie Brown,Benita Ramage,5,15,20220515OWF,20220515,Foil,Open,Womens
8,6,3,Benita Ramage,Sophie Brown,15,5,20220515OWF,20220515,Foil,Open,Womens
8,4,5,Charlie Dippy,Hannah Bugeja,9,15,20220515OWF,20220515,Foil,Open,Womens
8,5,4,Hannah Bugeja,Charlie Dippy,15,9,20220515OWF,20220515,Foil,Open,Womens
2,1,2,Darren Ferguson,Dov Spinks,7,10,20220515VME,20220515,Epee,Veterans,Mens
2,2,1,Dov Spinks,Darren Ferguson,10,7,20220515VME,20220515,Epee,Veterans,Mens
4,2,3,Dov Spinks,Keith Vingelis-Plant,3,10,20220515VME,20220515,Epee,Veterans,Mens
4,3,2,Keith Vingelis-Plant,Dov Spinks,10,3,20220515VME,20220515,Epee,Veterans,Mens
2,1,2,Nadine Ferguson,Sarah Lucy,8,10,20220515VWE,20220515,Epee,Veterans,Womens
2,2,1,Sarah Lucy,Nadine Ferguson,10,8,20220515VWE,20220515,Epee,Veterans,Womens
4,1,4,Nadine Ferguson,Maria Kirby,3,10,20220515VWE,20220515,Epee,Veterans,Womens
4,4,1,Maria Kirby,Nadine Ferguson,10,3,20220515VWE,20220515,Epee,Veterans,Womens
4,2,3,Sarah Lucy,Benita Ramage,7,10,20220515VWE,20220515,Epee,Veterans,Womens
4,3,2,Benita Ramage,Sarah Lucy,10,7,20220515VWE,20220515,Epee,Veterans,Womens
8,4,5,Maria Kirby,Katie Connor,5,10,20220515VWE,20220515,Epee,Veterans,Womens
8,5,4,Katie Connor,Maria Kirby,10,5,20220515VWE,20220515,Epee,Veterans,Womens
2,1,2,Cesidio Strangis,Christian Ng,4,10,20220619U11BF,20220619,Foil,U11,Boys
2,2,1,Christian Ng,Cesidio Strangis,10,4,20220619U11BF,20220619,Foil,U11,Boys
4,1,4,Cesidio Strangis,Rory Mcdonald,1,10,20220619U11BF,20220619,Foil,U11,Boys
4,4,1,Rory Mcdonald,Cesidio Strangis,10,1,20220619U11BF,20220619,Foil,U11,Boys
4,2,3,Sebastian Kasperski,Christian Ng,10,8,20220619U11BF,20220619,Foil,U11,Boys
4,3,2,Christian Ng,Sebastian Kasperski,8,10,20220619U11BF,20220619,Foil,U11,Boys
8,3,6,Christian Ng,Patrick Ruys,0,10,20220619U11BF,20220619,Foil,U11,Boys
8,6,3,Patrick Ruys,Christian Ng,10,0,20220619U11BF,20220619,Foil,U11,Boys
8,4,5,Noah Materne,Rory Mcdonald,10,5,20220619U11BF,20220619,Foil,U11,Boys
8,5,4,Rory Mcdonald,Noah Materne,5,10,20220619U11BF,20220619,Foil,U11,Boys
2,1,2,Gabrina Guo,Sunday Skrabanich,10,5,20220619U11GF,20220619,Foil,U11,Girls
